f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.s,ela_meta.lin_simple.coef.max,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,ela_distr.skewness,nbc.nb_fitness.cor,ela_level.mmce_lda_10,ic.h.max,ela_meta.lin_simple.coef.min,nbc.dist_ratio.coeff_var,pca.expl_var_PC1.cov_init,disp.diff_mean_10,disp.ratio_mean_02,ela_level.lda_mda_25,ela_level.mmce_mda_10,nbc.nn_nb.mean_ratio,disp.ratio_median_25,ela_distr.kurtosis,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_50,pca.expl_var_PC1.cor_x,disp.diff_mean_02,ic.m0,ela_level.qda_mda_10,ela_level.mmce_mda_25,pca.expl_var_PC1.cor_init
20,3,-0.2351990390813071,0.5742660945773054,-0.18073002467451,0.7201826205001817,0.4922406011837039,-0.168456354878638,0.6944917282702333,0.9617034943203504,-0.1900574640471515,0.1964751260303547,1.3900028509238664,0.2844160302293199,-0.1341024513931111,-0.6879188537538443,0.4343373192185657,-0.6965304452727205,-0.6516521279660057,-0.0769712628077352,0.9913394824602708,0.6433516398664708,-0.6226575948778686,-0.2957450768373995,-0.0263894939585395,-0.16514213623077,-0.2033874836955398,-0.6515492042356109,-0.4931145302474153,-0.7528496911282475,-0.3547626143929878,0.9143938266962874
20,4,-0.2351246256183199,0.5829936120250967,-0.1807302059873367,0.7201826205001817,0.49639213885132,-0.1684561172570115,1.1780478615374317,1.253118276569419,-0.1934096185172421,0.2169243385661055,1.3658138902289565,0.2831754991105924,-0.1341023245739188,-0.7014740211884237,0.4343373192185657,-0.736165846911728,-0.7024968221217093,-0.066184013297773,1.0365319018379875,0.6589308014972708,-0.6900490767528656,-0.2970622524737714,-0.0084325726576087,-0.157175978922099,-0.5726963356686824,-0.7023806365032683,-0.4944713798186085,-0.7585824154312157,-0.3364478957933132,0.9826893577384246
20,5,-0.2351990390813071,0.5829936120250967,-0.1807296201747746,0.7201826205001817,0.5005436765189358,-0.1684568941531511,0.6316294309454977,0.7700882950332913,-0.1833986594662928,0.1960400364019345,1.4819209015645258,0.3092266526038718,-0.134097716956002,-0.6716526528323493,0.4343373192185657,-0.6631621797903076,-0.688167862859647,-0.1065888864622803,1.0817243212157033,0.6308883105618364,-0.5802661788597251,-0.2935224291536158,-0.1946827678538664,-0.1668739095587421,-0.3880419096820342,-0.6878573701410805,-0.4998987781033811,-0.7603927494216266,-0.3031484074302682,0.9342215615149716
21,1,-0.2367761991069382,-1.1293016736443238,-0.1809047876986262,-1.6389008495160302,-1.0869212968240172,-0.1685198755707891,-1.1575282621431364,-1.1540476644742608,-1.2911112784538368,-1.923281543632995,0.441795591683388,0.568497656417938,-0.1341097237141608,0.8600812672751199,-2.511077180246976,1.0602438025872838,1.3507043727840422,-0.5789568650037813,0.6832093503394807,-0.7026879250341933,0.7599547429446535,-0.1482772648446601,-0.2102139301990115,-0.2499191013016447,2.0740171034730754,1.350362644749286,0.9125816255088408,1.440671660586439,1.3701508828127422,-1.3305463711081642
21,2,-0.2367761910565617,-1.1293016736443238,-0.1809048570629531,-1.6483692797698368,-1.0786182214887856,-0.1685198755831234,-1.3678751801143678,-1.1760035727259066,-1.2853170567001055,-1.9167551992066916,0.441795591683388,0.6057135899797673,-0.1341097236795119,0.8194157649713818,-2.458402417515317,1.109985667037377,1.353939944230314,-0.5841612397673596,0.6832093503394807,-0.6746454340987658,0.8110418340434433,-0.1533473566135638,-0.2189785900290272,-0.2425923679909941,-0.5111448603399136,1.353610309840328,0.9193658733648096,1.4367492702738829,1.3809732165307316,-1.420872718615507
21,3,-0.2367761825802394,-1.1118030011615023,-0.1809054596997341,-1.493343794597343,-1.0702736307768776,-0.1685198759600938,-1.4379908194381117,-1.2139274142514669,-1.2283759350678878,-1.9728817612729004,0.441795591683388,0.6280431501168643,-0.1341097235653742,0.6431985883218505,-2.39427661940721,0.7100746274232875,0.9069688601524524,-0.5765912401112457,0.6832093503394807,-0.4596530035937941,0.4577800338922463,-0.1792633044747451,-0.336240374917135,-0.234919280014749,-0.7573507616553135,0.9069651332745502,0.7999631110997975,1.4403699382547046,1.367653421185514,-1.4318881268481098
21,4,-0.2367761910565617,-1.1293016736443238,-0.180904907606741,-1.5162927018226704,-1.0786182214887856,-0.1685198753258996,-1.4452441614371194,-1.0941679146970549,-1.2742746655045127,-1.896305986670941,0.441795591683388,0.5436870340433861,-0.134109722996724,0.7326626933900743,-2.433210139687132,0.8593566814596639,1.1052631673596949,-0.5535027411600987,0.6832093503394807,-0.5905179612924696,0.558867256704743,-0.1556575861328549,-0.402979097533399,-0.263240434593737,-1.557519940930726,1.105547081875119,0.8840877845137818,1.4216631536871234,1.3701508828127422,-1.1653152476191222
21,5,-0.2367761737205659,-1.1205741561965323,-0.1809040152795381,-1.5782387031441845,-1.0786182214887856,-0.1685198760885773,-1.4307374774391084,-1.170015597748182,-1.2359751630747444,-2.013345096715982,0.441795591683388,0.6565753658475986,-0.1341097236530156,0.6919971910863308,-2.444036573133956,0.8128895368031065,1.2217437394254864,-0.5822687398533312,0.6832093503394807,-0.5250854824431318,0.4240842929547491,-0.1699568724261384,-0.3370888707222141,-0.2478676159746626,1.3353993995264142,1.221733212772622,0.9424323160750931,1.4180424857063016,1.3776432676944277,-1.3900295755642196
22,1,-0.2367763138141539,-1.2865279004662846,-0.1809064769425964,-1.1743058396046742,-1.1450843395473156,-0.1685198755885198,-1.053563693490689,-0.7728132575593826,-1.6597875976847072,-1.37854932885087,0.451471175961351,-1.1273083828826815,-0.1341097237141608,0.2636539001536276,-2.881466124514255,0.484909411274623,0.6448875730044198,-0.427746121872908,0.6708841450546482,-0.1106797830639954,0.2175620097894362,0.0549063869458589,-0.1929062926445761,-0.2341200000172234,-0.0802845330376604,0.64488950761316,0.3318500090381097,1.1875266242606315,0.919775302702559,-0.9383978380275042
22,2,-0.2367763163698289,-1.295299055501315,-0.1809032174602264,-1.1993410111232137,-1.161732005594455,-0.1685198754767392,-1.2469861467975685,-0.7229134660783776,-1.56847551664423,-1.3389561726646295,0.4708223445172797,-1.3580471709660162,-0.1341097236326339,0.3612511056825989,-2.9574593592852256,0.6052271333440321,0.8510396965811791,-0.4287869968256238,0.6585589397698167,-0.2010389205226019,0.3566928110797521,-0.0314899904888577,-0.2544403486999612,-0.2451500639830757,-2.1114832188906365,0.8509520331088255,0.2816465749039572,1.0997254257256974,0.8565062748127735,-0.7996036942967095
22,3,-0.2367763163698289,-1.295299055501315,-0.1809049271389188,-1.429632492720034,-1.161732005594455,-0.1685198759390226,-0.8939901695125135,-0.808741107425706,-1.5825970361539785,-1.3998687206434608,0.441795591683388,-1.215386092312342,-0.1341097235531451,0.4344490098293277,-2.977238420389999,1.107557857535273,1.381673413769788,-0.4867921191905959,0.6914261538627009,-0.3132088842643257,0.7664764992551388,-0.0124819737007327,-0.3541100990207058,-0.2230366507182027,0.7814361215666407,1.3820000114226954,0.3549164517483963,1.2451555896220494,1.3226991118954017,-1.1190505330421905
22,4,-0.2367763175837746,-1.2865279004662846,-0.1809043620411227,-1.1475053675303402,-1.161732005594455,-0.1685198752673112,-0.7078210582046419,-0.5492621917244805,-1.5522911328451952,-1.2950121201941869,0.4901735130732084,-1.251361494755441,-0.1341097233534042,0.3422738712741884,-2.925396460231173,0.661349055322912,0.769688185932055,-0.4297332467826379,0.6791009485778695,-0.2103864175010778,0.447997399426522,-0.0365821501218264,-0.3353348655599358,-0.2465621253120375,-0.6342478109975537,0.7699428589277776,0.3644143987467483,0.978734770699894,0.8948006864302752,-0.832649918994518
22,5,-0.236776308362047,-1.269072865570702,-0.1809047634056226,-1.3606252891753423,-1.1533874148825471,-0.1685198759857905,-0.4950563595670792,-0.363634967415142,-1.574451755835251,-1.515602561803242,0.441795591683388,-1.123586789526499,-0.1341097237060081,0.2473876992321327,-2.9670365888728,0.6229557887780043,0.89263990089039,-0.4893469940745342,0.6832093503394807,-0.113795615390154,0.2675621415031431,-0.018452710171784,-0.3045324555925452,-0.1949552801384724,0.2890243189356187,0.8930622074353703,0.3562733013195894,1.3275257861857506,1.2710849049326838,-1.1961583906704103
23,1,-0.2367759775725049,-1.0069855166135282,-0.1809049455450551,-2.4867265619034886,-1.0702736307768776,-0.1685198766942482,-2.211680632665629,-2.078191802702473,-0.4006364708718933,-1.735322824155457,0.441795591683388,1.5683657381123792,-0.1341097238996345,2.611408899822776,-2.2816400714316067,2.262348270245562,2.1360237852434905,-0.5751718651757244,0.6832093503394807,-2.752905595646786,2.299089232218781,-0.3195500955766255,-0.3158503164360264,-0.3048296371316488,-0.6342478109975537,2.1362611061624524,2.7483990953333737,1.4180424857063016,1.360993523512905,-1.5596668623463024
23,2,-0.2367759775725049,-1.0069855166135282,-0.1809049566948226,-2.4854427069538203,-1.0702736307768776,-0.1685198767227715,-1.5467909494232313,-1.872604661800736,-0.3990134820560576,-1.7609931122322506,0.441795591683388,1.598138484961841,-0.1341097239444743,2.646652335152682,-2.2835138772204804,2.213058091284233,2.139259356689763,-0.5751718651757244,0.6832093503394807,-2.793411415886848,2.29474139467846,-0.3195280277125607,-0.1912471982778857,-0.3014460184754574,-0.5726963356686824,2.1393628087774927,2.7538264936181465,1.4180424857063016,1.360993523512905,-1.5596668623463024
23,3,-0.2367759775725049,-0.9982579991657368,-0.1809051695588141,-2.4904176448837863,-1.0702736307768776,-0.1685198767291957,-1.9142936107063016,-1.878592636778453,-0.3940383387701313,-1.7344526448986168,0.441795591683388,1.595657422724386,-0.1341097238914818,2.6195420002835235,-2.275602252778571,2.223221014781414,2.1055169687500688,-0.5751718651757244,0.6832093503394807,-2.7497897633206274,2.2849587602127355,-0.3189597802128903,-0.3043597380670054,-0.3066146957927891,-0.2649389590242915,2.1054995143450546,2.7212621039095106,1.4180424857063016,1.360993523512905,-1.5486514541136995
23,4,-0.2367759683081828,-1.0026217578896326,-0.1809053203531425,-2.490257163015078,-1.0702736307768776,-0.1685198767135207,-1.9336358560369895,-2.040267961176909,-0.4030633700357598,-1.757077305576468,0.441795591683388,1.625430169573851,-0.1341097239098254,2.6195420002835235,-2.2830974759340643,2.202217639553905,2.13278821379722,-0.5751718651757244,0.6832093503394807,-2.762253092625262,2.277350044517172,-0.3197514648362175,-0.3294235663266054,-0.3030445784705085,0.0428184176200992,2.1324660817864034,2.7714655380436604,1.4180424857063016,1.360993523512905,-1.5332298825880557
23,5,-0.2367759775725049,-0.9982579991657368,-0.1809050291420755,-2.489133789934117,-1.0702736307768776,-0.1685198766970748,-1.7281244993984353,-2.110127669250316,-0.3999690736018301,-1.7509860507785855,0.441795591683388,1.6378354807611253,-0.1341097238670238,2.6276751007442707,-2.2751858514921546,2.202443482298288,2.174388418106429,-0.5751718651757244,0.6832093503394807,-2.7560214279729447,2.278437003902253,-0.3195266484710566,-0.3631494300224052,-0.3030712211370926,-1.0651081382997043,2.174503274874947,2.7348305996214424,1.4180424857063016,1.360993523512905,-1.5728853522254262
24,1,-0.2367731690559905,-0.6138544931777676,-0.1809042381267604,0.3403220372669588,-0.7004338976573187,-0.1685198513961175,0.4768914682999938,0.5645011541315508,-0.4433954005152663,-1.0761620370988116,0.451471175961351,1.088280195164801,-0.1341096223700912,-0.7231622890837509,0.3864511712806939,-0.9069594223504712,-0.6206830869802596,-0.4137416225090974,0.6133665203920932,0.6932049570850155,-1.160702490492764,-0.3160992333334816,-0.4701407265568587,-0.2836753598638065,-1.1266596136285756,-0.6207511217992123,0.3318500090381097,0.7418827402877856,0.7216433469424415,-0.6277633258681051
24,2,-0.2367730952821704,-0.6138544931777676,-0.1809042532974417,0.3308536070131522,-0.7046061930132725,-0.1685198532989571,0.721087315599929,0.8798678362915023,-0.451328327157155,-1.0987866977766634,0.451471175961351,1.1242555976079025,-0.134109619679703,-0.7231622890837509,0.3860347699942772,-0.8856172830063904,-0.6363987197192955,-0.4191352472640789,0.5969329133456585,0.6963207894111741,-1.11722411508954,-0.316084751297689,-0.470878884369894,-0.2863929118553933,0.842987596895512,-0.6365150692074161,0.3345637081804961,0.7795980317546823,0.7699276050688565,-0.6101386726959414
24,3,-0.2367732428298105,-0.6138544931777676,-0.1809043827225637,0.3358285449431185,-0.6962616023013647,-0.1685198522479626,0.5204115202940423,0.5764771040869917,-0.4493413034667393,-1.0665900652735658,0.4466333838223695,1.0907612574022556,-0.1341096140461932,-0.720451255596835,0.3872839738535264,-0.9053785231397988,-0.6461054340581115,-0.4148771224575148,0.5640656992527743,0.7118999510419671,-1.1530937747972003,-0.3162585357271998,-0.470881567360582,-0.2837819305301431,-0.7573507616553135,-0.6459661395285384,0.3047130176142437,0.737658627643493,0.7574402969327145,-0.5991232644633386
24,4,-0.2367730952821704,-0.6138544931777676,-0.1809040869180291,0.3406430010043759,-0.7046061930132725,-0.1685198518206268,0.5034870556296902,0.9177916778170658,-0.4511614778396391,-1.0796427541261735,0.441795591683388,1.1354203776764498,-0.1341096184506848,-0.7421395234921618,0.3872839738535264,-0.9461995991868106,-0.6974123527061384,-0.4215008721566144,0.5887161098224372,0.7274791126727671,-1.160702490492764,-0.3164688700565681,-0.4706474764230542,-0.2842614985286585,-0.3264904343531629,-0.6969070436531976,0.3182815133261752,0.6896847768976008,0.7815824259959223,-0.5814986112911736
24,5,-0.2367730952821704,-0.6138544931777676,-0.1809046223104073,0.3335817987811982,-0.7046061930132725,-0.1685198518003264,0.5736026949534336,0.7521243701001293,-0.4570315401922413,-1.0926954429787794,0.4611467602393153,1.0982044441146204,-0.1341096231140243,-0.7394284900052516,0.3864511712806939,-0.9053785231397988,-0.6641321892587688,-0.4128899975477849,0.5969329133456585,0.7118999510419671,-1.132441546480669,-0.3167998880175411,-0.4702386557169706,-0.284181570528906,-0.2649389590242915,-0.6641384677907736,0.3101404158990163,0.7165380644220314,0.7582727841417906,-0.6343725708076674
