f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ic.eps.s,ela_level.lda_qda_10,ela_level.qda_mda_10,ic.m0,ela_distr.kurtosis,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.intercept,ela_level.lda_mda_25,disp.diff_median_25,ela_level.mmce_qda_10,disp.diff_median_02,disp.ratio_median_05,disp.diff_mean_25,disp.diff_mean_02,nbc.nn_nb.cor,ela_level.lda_mda_10,ela_distr.number_of_peaks,disp.ratio_median_02,ela_distr.skewness,nbc.dist_ratio.coeff_var,disp.ratio_mean_02,ela_meta.quad_simple.cond,nbc.nn_nb.sd_ratio,ela_level.mmce_qda_50,ela_level.mmce_qda_25,ela_meta.lin_w_interact.adj_r2
19,3,-0.1341097233802759,-0.2367753962480885,-0.2333876750093352,-0.8189927568301305,-0.798842021495225,-1.0199651878680476,1.0406450605690836,0.1115273573056918,-0.1869911624429343,-0.1685198700678546,-0.1809045662458183,-0.5051393101343225,-1.2572856601322289,1.1218998920091756,-0.7283387527498003,-0.8833034059956094,-1.221507452014025,-0.6325340255086672,1.4190525423819995,-1.0996620106544417,-0.530508088328698,-0.7279220147823512,0.0869578881106185,-0.8389226856269384,-0.6323501572412091,-0.2344365553488135,1.39475182530873,0.2757817080405816,1.0011004957653251,-1.346305142515264
19,4,-0.134109720528872,-0.2367753729275534,-0.3121772696635493,-0.8189927568301305,-0.7904451038608921,-1.039216664733875,1.0795441643527786,0.088909516690276,-0.1650113764656378,-0.1685198708729318,-0.1809050087762675,-0.5064966255988667,-1.2561792489881358,1.1494905440919476,-0.752075068041633,-0.9230154251154482,-1.2349573810236023,-0.6809924999463804,0.6790544704859776,-1.0996620106544417,-0.4000087724831359,-0.7524833431929112,0.1466771521808884,-0.8525534902338923,-0.6807351471919544,-0.2342128394598691,0.8486746760665198,0.3051528708100501,1.00024709326862,-1.3582325158176531
19,5,-0.1341097224692126,-0.2367754195686237,-0.2477283935224147,-0.8278255132058094,-0.798842021495225,-1.0160628614763256,1.032865239812344,0.1155187409437064,-0.1845608211900023,-0.1685198700149194,-0.1809059152914368,-0.498805171299783,-1.258902722573595,1.115002228988483,-0.7075968649255534,-0.8930875266483236,-1.2195495509556695,-0.6233965697414322,0.5451981639655369,-1.0996620106544417,-0.530508088328698,-0.7070680566979133,0.0787412171974712,-0.8416488465483288,-0.623811629602841,-0.2342872953801149,0.7613835332508504,0.2608832921430251,0.9814722383411074,-1.317646314997022
20,1,-0.1341005206853178,-0.2351990760255185,0.6520251574217484,0.5779518277653689,0.4975000238330546,0.4441876743059468,-0.6709155059135097,-0.4273094338263317,-0.2885374294170737,-0.1684563023309579,-0.1807309432659674,-0.0365940117736565,-0.6921648911495616,-0.0116160643913744,-0.6578966724452706,-0.721577646971336,-0.6896393732049282,-0.692676459779894,0.9290879487033996,0.1041522708081795,-0.530508088328698,-0.6588722424583218,-0.2283685739669303,-0.6998884786360146,-0.6925942133563538,-0.2090301588109225,0.9379958454592976,-0.3571881330927449,-0.2832702617758983,0.5320904946485564
20,2,-0.134103271617431,-0.2352701370823324,0.6520251574217484,0.56911907138969,0.4933224528707,0.4388544949039274,-0.7119929595090922,-0.4073525156362561,-0.2890166128482467,-0.1684564468665954,-0.1807289992317665,-0.0448283922585582,-0.6012689602348793,-0.0231121694258576,-0.6326996608277872,-0.6266141229891117,-0.5972775189303012,-0.642270658703262,0.676528879796908,0.0181655364179919,-0.4000087724831359,-0.6324572288847009,-0.2314771623922465,-0.6562699038937564,-0.642311772819304,-0.210152915794127,0.7268730814400043,-0.3516544357593669,-0.3148461541539899,0.5281147035477596
20,3,-0.1341024531768861,-0.2351990760255185,0.6520251574217484,0.56911907138969,0.4891448819083451,0.4474396129657148,-0.6693595417621621,-0.3860651362335088,-0.2882992146653699,-0.1684563571204045,-0.1807300553197298,-0.0314362130083884,-0.6285036960894658,-0.0415059374810394,-0.6137106085943215,-0.6726570437077648,-0.6343073867731236,-0.6398365004046134,0.6588497449734584,0.1559647902484222,-0.530508088328698,-0.6139203772540891,-0.2276187636934872,-0.6835315131076641,-0.6399399595864235,-0.2084020920096903,0.9603261378074924,-0.3550597879645226,-0.2986315067165906,0.5233106226342973
20,4,-0.1341023263576938,-0.2351246625619147,0.6520251574217484,0.5779518277653689,0.4933224528707,0.4389845724503178,-0.6752722055372837,-0.3873955974461803,-0.2896142151733303,-0.1684561194987779,-0.1807302366325574,-0.0211206154778523,-0.6954841245818395,-0.0277106114396531,-0.6644332885025599,-0.7002827961389582,-0.7009611488902051,-0.6920023851741143,1.163967882786442,0.0655684797356565,-0.530508088328698,-0.6635064553659763,-0.2310710151607981,-0.697162317714618,-0.692119850709778,-0.2076019193261833,1.2567100180653463,-0.3546341189388782,-0.3063121291869369,0.5428582622132135
20,5,-0.1340977187397759,-0.2351990760255185,0.6520251574217484,0.5779518277653689,0.4975000238330546,0.4229850342442585,-0.677139362518901,-0.3927174422968664,-0.2860802373684293,-0.1684568963949178,-0.1807296508199921,-0.0597588623685445,-0.5864600726139481,0.0251714717189929,-0.6685232382143835,-0.65884416749217,-0.5918294464200926,-0.6770978466685427,0.5931843870577707,0.1239953633597639,-0.530508088328698,-0.6681406682736287,-0.2207611239009556,-0.6671745475793198,-0.6774146086659232,-0.2069952624096741,0.7654435864050677,-0.3486747525798555,-0.2764430418022573,0.5254641761472288
22,1,-0.1341097254979375,-0.2367763507714347,-1.3396475725418453,-1.3141129154688125,-1.1584473299347156,-1.1395064530011236,1.3319215497013936,0.4228552810708624,0.0617731980480513,-0.1685198778303096,-0.1809065075887634,-0.3668741081460841,0.2068367177004257,1.321932119609267,0.7470010535660717,0.5906455935103134,0.2440240532320401,0.6906369770475278,-1.1671523232204786,-1.0445423091222714,0.2524878067446744,0.7471479537235802,-1.7412357690172846,0.2733509703004961,0.6906472640591024,-0.2332073146503304,-0.8037669576998728,0.6061008719406902,1.0932679654094797,-1.1493378250633028
22,2,-0.1341097254164106,-0.2367763533271097,-1.3659670088717326,-1.3229898356263694,-1.1751993894937576,-1.095150009681886,1.2413644360929512,0.3736282162020103,-0.024480508045032,-0.168519877718529,-0.1809032481063759,-0.3678694728200833,0.3438614824688135,1.2299632793333612,0.9921424144184876,0.821435733612567,0.3651585404512055,0.9021091603162802,-1.3691995783456723,-0.9056406612612004,0.4482367805130176,0.9918343952476554,-1.6471970638896294,0.3714927634705636,0.9022130044319736,-0.2316065776390836,-0.753016293272158,0.6341950276332252,1.0267025706664792,-1.1180284701445304
22,3,-0.1341097253369219,-0.2367763533271097,-1.608072080239607,-1.3229898356263694,-1.1751993894937576,-1.1880253778048635,1.3913593802828803,0.4454731216862811,-0.0055038802958629,-0.1685198781808124,-0.1809049577850775,-0.423338431471124,0.7509356749453342,1.3840110867955084,1.5667803489296772,1.3779795377993012,0.7309455338319178,1.4470984790891075,-1.000463337742194,-1.126119467389883,0.3829871225902365,1.5664767957966197,-1.661740258984953,0.4450991083481146,1.4467813227011588,-0.2310430451042013,-0.8403074360878273,0.7086871071210075,1.287843734658248,-1.1929058692095311
22,4,-0.1341097251371809,-0.2367763545410554,-1.31147227852203,-1.3141129154688125,-1.1751993894937576,-1.0308917017648682,1.1165761111548569,0.4547863501749817,-0.0295642586998905,-0.168519877509101,-0.1809043926872783,-0.368774349796446,0.4351829561312234,1.1586874281195378,0.8803261106898868,0.7995653462712061,0.4372603750784949,0.8189732922701264,-0.8059928546841948,-0.9750914851917312,0.3829871225902365,0.8801498641732194,-1.630529406352884,0.3524096370208288,0.8187251786346083,-0.2323187174022766,-0.5764039810637109,0.6861266487618497,1.043770620600582,-1.009356846722759
22,5,-0.1341097254897848,-0.2367763453193278,-1.5355249159969686,-1.2964474027174544,-1.1668024718594248,-1.2237967030623125,1.4763150229464703,0.4468035828989526,-0.0114647569439892,-0.1685198782275804,-0.1809047940517804,-0.4257815993073036,0.2562847849864091,1.4460900539817454,1.0020021146166331,0.8317953907742645,0.2732223168414384,0.9453248322645964,-0.5837408740464868,-1.0996620106544417,0.3829871225902365,1.0020296636444916,-1.6533517565508082,0.2569940047721518,0.9449056426238084,-0.2311675009381599,-0.3876115093926119,0.693788691223451,1.3834248142892245,-1.3166523672218229
23,1,-0.1341097256834112,-0.2367760145297829,-2.719393407835557,-1.0311997287558166,-1.083167501193084,-1.2616492690620136,1.5696728720273394,2.792406700839095,-0.3120649227985038,-0.168519878936038,-0.1809049761912138,-0.507853941063411,2.274463820360805,1.5127674631817778,2.197618574570297,2.2355289361842368,2.2677276123755528,2.2211608180593774,-2.376910263282575,-1.0996620106544417,-0.6610074041742601,2.197656593818952,-0.4444857642395395,2.6342063282249035,2.220941161913101,-0.2205278761315043,-2.131404339128891,2.8749167786257144,2.067000214150035,-1.9078856355027711
23,2,-0.134109725728251,-0.2367760145297829,-2.718043693151973,-1.0311997287558166,-1.083167501193084,-1.2616492690620136,1.5696728720273394,2.797728545689781,-0.3120428913763809,-0.1685198789645613,-0.1809049873409814,-0.507853941063411,2.270293501433071,1.5127674631817778,2.2040456384031626,2.2320757171303383,2.258193485482688,2.224343948142226,-1.6823728237897222,-1.0996620106544417,-0.6610074041742601,2.2041444918896653,-0.4428143121716559,2.669646420202984,2.2242617004391336,-0.217450031138478,-1.9223116016867103,2.882578821087315,2.067000214150035,-1.9078856355027711
23,3,-0.1341097256752585,-0.2367760145297829,-2.723273837550861,-1.0223669723801376,-1.083167501193084,-1.2616492690620136,1.5696728720273394,2.7657974765856648,-0.3114755822567163,-0.1685198789709855,-0.1809052002049741,-0.507853941063411,2.260335801136238,1.5127674631817778,2.182682954640513,2.231500180621356,2.244913808739055,2.1895916573553653,-2.0662626085275897,-1.0996620106544417,-0.6610074041742601,2.182827112514461,-0.4376906086364613,2.642384810989076,2.189633227239089,-0.2188297502543836,-1.928401681418032,2.908544631651627,2.067000214150035,-1.9105361629033024
23,4,-0.1341097256936021,-0.2367760052654608,-2.7231051232154133,-1.026783350567977,-1.083167501193084,-1.2616492690620136,1.5696728720273394,2.815024541454514,-0.3122659595253753,-0.1685198789553105,-0.1809053509993033,-0.507853941063411,2.252846248776227,1.5127674631817778,2.202037180955392,2.193514771028465,2.2396359884947907,2.21726616478154,-2.0864673340401088,-1.0996620106544417,-0.6610074041742601,2.201827385435838,-0.4469851318176831,2.642384810989076,2.217620623387071,-0.2092918206744165,-2.0928338341638275,2.896200229907937,2.067000214150035,-1.908548267352904
23,5,-0.1341097256508005,-0.2367760145297829,-2.721924122867277,-1.0223669723801376,-1.083167501193084,-1.2616492690620136,1.5696728720273394,2.77910208871238,-0.3120415144124982,-0.1685198789388646,-0.1809050597882347,-0.507853941063411,2.2533569000735003,1.5127674631817778,2.235596679037229,2.2228671329866083,2.243722042877447,2.260406939551436,-1.871792125469596,-1.0996620106544417,-0.6610074041742601,2.235657139661706,-0.44379843815555,2.650563293753248,2.2603132615789034,-0.2143788440974081,-2.1638847643626287,2.894923222831004,2.067000214150035,-1.9093765571655696
24,1,-0.1341096241538679,-0.2367732060132452,0.2526783254163415,-0.6333282178133596,-0.7110085920117178,-0.8928794250443095,0.8722897393932502,0.4228552810708624,-0.3086197591640358,-0.1685198536379073,-0.1809042687729153,-0.3534819288959143,-1.163155604334815,0.9540567585056464,-0.6868914945094475,-0.8257497550972914,-1.170176393831906,-0.6082298911113908,0.4315465829576154,-0.8086299865645749,-0.6610074041742601,-0.6862140986134743,-0.488521496756958,-0.7189716050857444,-0.6081576622658355,-0.234693082321256,0.5563508489628828,-0.0162272435515247,0.7903100790791576,-0.88262850538487
24,2,-0.1341096214634797,-0.2367731322394245,0.2427241796249097,-0.6333282178133596,-0.7152070508288842,-0.917203926219375,0.911188843176946,0.4255162034962054,-0.3086053010432676,-0.1685198555407469,-0.1809042839435967,-0.3586397276611828,-1.1204311124629325,0.9954427366298044,-0.6952174635656593,-0.8073325868098291,-1.1205478583092254,-0.6244076816501016,0.6866312425531722,-0.8483161716677388,-0.6610074041742601,-0.6959459457195454,-0.4966913045280151,-0.7189716050857444,-0.6242859922494179,-0.2346960414110145,0.8770950481460403,-0.0392133709363268,0.8543152663320426,-0.9237116800931008
24,3,-0.1341096158299699,-0.2367732797870659,0.2479543240237977,-0.6333282178133596,-0.7068101331945513,-0.8905380292092762,0.8679330397694761,0.3962460568174291,-0.3087787984924854,-0.1685198544897524,-0.1809044133687194,-0.35456778126755,-1.1557511605243491,0.9540567585056464,-0.7534262121428599,-0.8539510440374679,-1.1508527616472597,-0.6341068662554863,0.4770072153607845,-0.7920940761049277,-0.6610074041742601,-0.7534101857744427,-0.4946449473234099,-0.7162454441643535,-0.6342476078275127,-0.2346941702219025,0.5685310084255342,-0.0481524204748599,0.8176189589737222,-0.8924023251743282
24,4,-0.1341096202344615,-0.2367731322394245,0.2530157540872375,-0.6333282178133596,-0.7152070508288842,-0.8643924423847409,0.8184533797566156,0.4095506689441442,-0.3089887854845943,-0.1685198540624166,-0.1809041175641833,-0.3609019201020898,-1.1629853872357234,0.9080723383676932,-0.7612044200769527,-0.8625840916722146,-1.1723045471562057,-0.6863850967926175,0.4593280805373299,-0.835087443300019,-0.6610074041742601,-0.7617517690082181,-0.4965194730070177,-0.7380547315354796,-0.686901861597442,-0.2347004365296263,0.9156655531111032,-0.0192069267310359,0.7903100790791576,-0.8938932468371269
24,5,-0.134109624897801,-0.2367731322394245,0.2455923233275257,-0.6333282178133596,-0.7152070508288842,-0.8689451565084165,0.8461495416506071,0.4015679016681152,-0.3093192568164377,-0.1685198540421162,-0.1809046529565643,-0.352667539617188,-1.1343038060388622,0.933363769443568,-0.7666089964818625,-0.8378360217859381,-1.142255022217087,-0.6527562636820561,0.5325702105202123,-0.8207563209016536,-0.6610074041742601,-0.7659225606251053,-0.5025648183366527,-0.7353285706140944,-0.6527477510439735,-0.2347066593213242,0.7471733472110902,-0.0285716452952141,0.8116451414967859,-0.9268591813812314
