f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ic.eps.s,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ela_level.mmce_lda_10,ela_level.lda_mda_10,nbc.nn_nb.mean_ratio,ela_level.mmce_qda_10,ela_level.lda_qda_10,nbc.dist_ratio.coeff_var,disp.ratio_median_10,disp.ratio_median_02,ela_distr.skewness,ela_level.qda_mda_25,ela_level.mmce_qda_25,pca.expl_var_PC1.cor_init,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_50,nbc.nn_nb.cor,ela_level.mmce_qda_50,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_50,disp.ratio_mean_25,ela_distr.kurtosis,disp.diff_mean_02,disp.diff_median_10,ela_meta.quad_simple.cond
20,3,-0.2251387412259881,-0.1794402461285031,0.7085928181662523,0.614893088129523,0.7198857374451204,-0.7849549401502436,1.0622581074457935,0.234979895294579,0.6566340904492167,-0.1365477340017661,0.5772134509083201,-0.6990409766839863,-0.6801236556773854,-0.6244618010555243,-0.1780745873339962,-0.5606324301010935,-0.399183680404593,0.8529153725746579,1.031933670993339,-0.1674509936412416,-0.6134115449649693,0.6720115000515261,-0.4336569106179429,0.586637618287956,-0.0097507873550662,-0.6363492635191974,-0.295766223817725,-0.6497335620342276,-0.6795433234216627,-0.0201018760200882
20,4,-0.2250644133986191,-0.1794404274038468,0.7177085351139478,0.6191802110129409,0.7198857374451204,-0.7908277762442167,1.0466430544807326,0.1380523587638954,0.6721270983281017,-0.12308225787468,0.5684863664715489,-0.71251923305825,-0.73370759523262,-0.6727536287911908,-0.1814114392921156,-0.6052314489472956,-0.4065053609096306,0.9189130132941544,1.0341254627369163,-0.1674507560556545,-0.6267226041062712,1.158746329249608,-0.4332391083934778,0.6055235212002379,0.0191396459218434,-0.7030478338814444,-0.2970834076911891,-0.7006485420222492,-0.7348797912706697,-0.0065581785357891
20,5,-0.2251387412259881,-0.1794398417123904,0.7177085351139478,0.6234673338963583,0.7198857374451204,-0.7926823560633659,1.1215953087130264,0.2007006445703158,0.6442396841461142,-0.0714645993875183,0.5519720374604278,-0.6828670690348702,-0.6491013748822501,-0.6772668837197572,-0.1714461800506729,-0.6706756613846586,-0.3780321589455963,0.8720759779448334,1.0275500875061854,-0.1674515328339641,-0.607865270322761,0.6087359722557757,-0.427389877250965,0.5887182686088007,0.0091014445290183,-0.5943937111945579,-0.2935435622343875,-0.6861014048828146,-0.6486526847428996,0.0037100772086425
21,1,-0.2267140862430382,-0.1796149730236466,-1.0707495514391694,-1.0158427142648574,-1.6388651161493604,1.46217760738578,0.4501480312153982,-1.1113672279791156,-0.6819617902859958,1.398516544486001,-1.1969356836685283,0.8401759012569298,1.0740453129202807,1.3965737559567355,-1.274102115116313,1.411904609955416,1.6988845443166736,-1.316490946559764,-1.3691741840952842,-0.1675145046993606,1.1832116874679537,-1.192182895777128,1.2237645138354831,-1.4066253890811782,-0.0555347790735583,0.726668295335113,-0.1482974896199861,1.355468675670625,1.0745004782460137,-0.4121487563092872
21,2,-0.2267140782019262,-0.1796150423736338,-1.0707495514391694,-1.0072684684980222,-1.6483322114120864,1.4581593511109574,0.4501480312153982,-1.1113672279791156,-0.6540743761040152,1.3962722984648197,-1.195190266781174,0.7997411321341386,1.141025237364324,1.410564846235293,-1.268334343858387,1.4603818043534624,1.7216631058879008,-1.403778148801679,-1.4126969058605994,-0.1675145047116931,1.2834143826705315,-1.4039125464782938,1.1945183581229195,-1.383098035453166,-0.2117389861131204,0.7772301148032674,-0.1533676130952258,1.3587216786992924,1.1416153910588658,-0.4267619256636756
21,3,-0.2267140697353585,-0.179615644885831,-1.05247253895904,-0.9986513515023528,-1.4933285838901635,1.4618685107492555,0.4501480312153982,-1.1113672279791156,-0.4402708673754699,1.398516544486001,-1.1968014208310396,0.6245237992687108,0.7356204315188013,0.9858675574571472,-1.2116531572032716,1.3212522564310685,1.6565815013986795,-1.414422929562888,-1.259741153469546,-0.1675145050886063,1.4368613144383156,-1.4744890967120157,1.2124838537749232,-1.4559207966827272,-0.308203653156361,0.4189942449544247,-0.1792837230244297,0.9113423857679316,0.7349256875902588,-0.4446571657158036
21,4,-0.2267140782019262,-0.1796150929069727,-1.0707495514391694,-1.0072684684980222,-1.516274255459144,1.4427045192847112,0.4501480312153982,-1.1113672279791156,-0.5704121335580598,1.3828068223377343,-1.1884771249067347,0.7134802913388514,0.8724004877518997,1.1474420838998427,-1.2573423609375227,1.2722902900890416,1.641938140388605,-1.156819235141627,-1.2088602737079366,-0.1675145044545083,0.9987056177037992,-1.4817901191499867,1.159005169043378,-1.3690136332812948,-0.020523491288829,0.5254968008554326,-0.1556778570617727,1.110250728262414,0.8718778896462857,-0.4328230028117231
21,5,-0.2267140608858807,-0.1796142007642417,-1.061633834491474,-1.0072684684980222,-1.5782115227712166,1.438995359646413,0.4501480312153982,-1.1113672279791156,-0.5053415004667648,1.3805625763165537,-1.1868659708568692,0.673045522216055,0.8293923257404618,1.2679459904925787,-1.2192176949001847,1.576727070908774,1.777795989759854,-1.3739727626702936,-1.2774320439712747,-0.1675145052170703,1.305599481239368,-1.4671880742740493,1.1953539625718497,-1.5119383053208515,-0.2685405159456886,0.4007059272744533,-0.1699772327771011,1.2266278253778922,0.8300421865435724,-0.4512956987496294
22,1,-0.2267142008182479,-0.1796166619183974,-1.2349691922519035,-1.0759053058615378,-1.1743356113088148,1.202845529341389,0.456394052401422,-1.052265071557971,-0.093227490888566,1.1942901565585302,-1.0607931664548975,0.2471326207893264,0.4620603190526061,0.7010811714645759,-1.6410954349988995,0.5039267588800067,0.9276675311194033,-0.9375367514607188,-1.2293691821656931,-0.1675145047170886,0.7169548658795788,-1.0875349074995406,0.5097405122244659,-1.0293874809095829,-0.561117361419476,0.2393384183335337,0.0548874328002179,0.6488360065332065,0.4623546923420368,-0.4399542883807346
22,2,-0.2267142033709819,-0.1796134031098642,-1.2441304877843378,-1.0930966686240422,-1.1993672530204296,1.1128984081126434,0.4688860947734712,-0.9033276373766856,-0.1830869365860659,1.1045203157112928,-1.01500953887122,0.344176066684025,0.6080060491569935,0.9393810316929084,-1.550200191614831,0.4021246506441097,0.8642129667424123,-0.8034125138694842,-1.1744178320231549,-0.167514504605325,0.5024989130474947,-1.2822288391787735,0.5373154590391687,-0.9991380262449956,-0.2210426849650066,0.3609019417356925,-0.0315094849230548,0.8552372211723727,0.6079184933103087,-0.412860264454264
22,3,-0.2267142033709819,-0.1796151124351126,-1.2441304877843378,-1.0930966686240422,-1.4296262649189384,1.261882986917645,0.4501480312153982,-1.1397362630612649,-0.294636593314002,1.2548847991304202,-1.110873204838215,0.4169586511050492,1.1635868961244216,1.499024642835204,-1.5642572466963207,0.1539214153261114,1.1131501039136815,-1.112111155944549,-1.4389984067835235,-0.1675145050675383,0.7775941353010645,-0.9269124138641736,0.6104308483205778,-1.071480637400516,-0.3512944688914122,0.7255925119421737,-0.0125013492663585,1.387158042253263,1.1633388437987873,-0.4033219306266769
22,4,-0.2267142045835305,-0.1796145474541398,-1.2349691922519035,-1.0930966686240422,-1.1475389179380475,0.9889506568661584,0.4813781371455205,-0.9777963544673232,-0.1923827413133927,1.0349486890546875,-0.9486836971517588,0.3253065077600564,0.6679354552385052,0.8306115879144459,-1.5340896891744984,0.4195764406274067,0.8804833678647176,-0.8353468561531117,-1.1769227368729571,-0.1675145043959288,0.5424320904714002,-0.7395195046229117,0.5882873304239217,-0.8941452100546833,-0.2359775699640869,0.4329794290626363,-0.036601676400363,0.7740948984348219,0.668533037911982,-0.4249139195190103
22,5,-0.2267141953724154,-0.1796149487356652,-1.2167377583565129,-1.084479551628373,-1.3606287909702564,1.346266368688943,0.4501480312153982,-1.1113672279791156,-0.0963260924643416,1.315479441702306,-1.1477954851476315,0.2309587131402102,0.6460788483146604,0.9493101925357554,-1.5561491494044195,0.4428454939384685,1.2042643501985928,-1.186624621273013,-1.286668880604921,-0.1675145051142991,0.9033096938578036,-0.5253561797757603,0.595807770464296,-1.191038005836741,-0.3931611137249001,0.2694603533358379,-0.0184721230760192,0.897416608757568,0.6456428524162081,-0.4054284661283679
23,1,-0.2267138649635486,-0.1796151308374437,-0.9429927784172172,-0.9986513515023528,-2.4865712902677037,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.720841627146581,1.3805625763165537,-1.1868659708568692,2.5815666248118028,2.23879094641037,2.113729964106018,-0.3876923055899805,1.8157196392911423,1.85589391514692,-1.537902386392914,-1.8538732725320304,-0.1675145058226493,1.7722260544705573,-2.253264823428947,2.736626368623952,-1.7622565439209257,0.7406659753036435,2.2585838468809163,-0.3195713914240632,2.1426588580123505,2.2382886228576133,-0.2253425138108982
23,2,-0.2267138649635486,-0.1796151419849063,-0.9429927784172172,-0.9986513515023528,-2.4852876163337743,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.761123447631664,1.3805625763165537,-1.1868659708568692,2.616610091384888,2.1978979399076923,2.120048521006011,-0.3860767256826557,1.8157196392911423,1.85589391514692,-1.537902386392914,-1.8557519511693823,-0.1675145058511683,1.807352460537881,-1.584004433281584,2.744146808664325,-1.7622565439209257,0.7374831309595781,2.2489017963444646,-0.3195493234219947,2.145765658657707,2.19795300472671,-0.1732470069930285
23,3,-0.2267138649635486,-0.1796153548048921,-0.9338770614695217,-0.9986513515023528,-2.490261852827749,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.717743025570805,1.3805625763165537,-1.1868659708568692,2.589653578636361,2.2042434064339718,2.099287548334602,-0.3811242938172114,1.8157196392911423,1.85589391514692,-1.5272576056317049,-1.854969168403819,-0.1675145058575915,1.7866463685403005,-1.9539229034721264,2.7696327443567017,-1.7648173443158115,0.7325864473533217,2.235992395629192,-0.3189810723687307,2.1118467057295778,2.2043978142352296,-0.1966000890268107
23,4,-0.2267138557098879,-0.1796155055680466,-0.9384349199433694,-0.9986513515023528,-2.4901013935860083,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.730137431873908,1.3805625763165537,-1.1868659708568692,2.589653578636361,2.183796903182631,2.1177918935417264,-0.3901081260121484,1.8157196392911423,1.85589391514692,-1.5123549125660118,-1.8552822815100445,-0.1675145058419189,1.7799908389696502,-1.9733922966400492,2.757516479847212,-1.762896744019647,0.741155643664269,2.2316892620574325,-0.3197727619429384,2.138857596046267,2.1841744464671184,-0.0351613952045552
23,5,-0.2267138649635486,-0.1796152144171821,-0.9338770614695217,-0.9986513515023528,-2.48897817889382,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.723940228722357,1.3805625763165537,-1.1868659708568692,2.597740532460919,2.1908474215451608,2.1507386545202665,-0.3870279549738843,1.8157196392911423,1.85589391514692,-1.5506761233063653,-1.855125724956932,-0.1675145058254755,1.7822093488265336,-1.7665299942308696,2.756263073173816,-1.7636969941430487,0.7514386792374074,2.234916612236253,-0.3195479441718655,2.1809638824398068,2.190952608191595,-0.1212641924589906
24,1,-0.2267110596790977,-0.1796144235653945,-0.5323753085082736,-0.6167330094330974,0.3400787122438864,0.7463097971941118,0.456394052401422,-0.7993078420754652,0.7062117156616335,0.8352107931695835,-0.8062308265761542,-0.7340844432570722,-0.9416978869272796,-0.6948685779411672,-0.4302560416530518,0.1379239411747568,0.6388679111984841,-0.6373539339946211,0.4781931426339169,-0.1675144805283555,0.5113729524750287,0.452980826912389,-0.1010863399436482,-0.7717069411742121,-1.712572511430541,-1.1710136098101132,-0.3161205076006003,-0.6188848591556271,-0.942224869596468,-0.4651023448962024
24,2,-0.2267109859901772,-0.1796144387329395,-0.5323753085082736,-0.621041567930932,0.3306116169811602,0.7849468767597249,0.456394052401422,-0.8418613946986905,0.7093103172374091,0.8756072215508404,-0.8313379771865576,-0.7340844432570722,-0.9113806579683972,-0.7043464132911577,-0.4381527546580133,0.2067615572199816,0.699881915407129,-0.6203222847766872,0.464572722513117,-0.1675144824309066,0.5764492416102823,0.6987819156574203,-0.1236476600647695,-0.81139934729494,-1.8112406860965964,-1.121527573734898,-0.3161060254742429,-0.6346747165532044,-0.911778700538982,-0.4651524303556831
24,3,-0.2267111333680183,-0.1796145681313053,-0.5323753085082736,-0.6124244509352628,0.3355858534751352,0.7419824442827629,0.4532710418084101,-0.7815771951491262,0.7248033251162872,0.8352107931695835,-0.8038140955013557,-0.7313887919822194,-0.9416978869272796,-0.7603107744053882,-0.4361748016873633,0.17331229308533,0.6649005529941728,-0.609677504015478,0.4687997494471583,-0.1675144813800715,0.5302302862585403,0.4967869615402169,-0.1324215067785379,-0.7811498926303531,-1.7627635183946635,-1.1516495087372047,-0.3162798109905324,-0.6441413208725854,-0.9415026064618924,-0.4651207586680703
24,4,-0.2267109859901772,-0.1796142723879228,-0.5323753085082736,-0.621041567930932,0.3403996307273686,0.6928360790753038,0.4501480312153982,-0.8276768771576172,0.7402963329951722,0.7903258727459646,-0.7768272651661096,-0.7529540021810412,-0.9797706860849448,-0.7684346332768087,-0.4379866670039893,0.107868080647967,0.6388679111984841,-0.592645854797543,0.5038684173443906,-0.1675144809528004,0.5339278026866788,0.4797512425182839,-0.1040109555149045,-0.7825903428524762,-1.719917536839925,-1.1731651765959918,-0.3164901466352478,-0.6951659526480904,-0.980560374431623,-0.4652268219940296
24,5,-0.2267109859901772,-0.1796148076696186,-0.5323753085082736,-0.621041567930932,0.3333394240907594,0.7203456797260203,0.4626400735874466,-0.8123103164881185,0.7248033251162872,0.8150125789789553,-0.7815264644782175,-0.750258350906194,-0.9402877832547736,-0.7724965627125184,-0.4438299326501079,0.1388934850627176,0.6592059126013657,-0.6437408024513471,0.4852381875239862,-0.1675144809325031,0.5697937120396314,0.5503277927520055,-0.1132026044531387,-0.8144402977638668,-1.787246936425943,-1.1430432415936875,-0.3168211666662754,-0.6623435175947928,-0.94028031500338,-0.4653321487691141
