f_id,i_id,disp.ratio_mean_10,disp.diff_mean_10,disp.diff_median_25,ela_distr.skewness,ela_meta.lin_simple.coef.min,ela_level.mmce_mda_10,ela_level.lda_mda_10,ic.eps.s,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,nbc.nb_fitness.cor,disp.diff_median_10,ic.eps.max,ela_level.lda_qda_25,disp.diff_median_02,ela_distr.kurtosis,disp.ratio_mean_05,disp.diff_mean_05,ela_level.lda_mda_25,disp.ratio_median_05,ela_meta.quad_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_02,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_25,disp.ratio_median_25,ela_level.mmce_mda_50,ic.m0
20,3,-0.7548074609345149,-0.7549448608852993,-0.679346950064152,-0.1362377125058241,-0.1341024323784492,0.8447418357109756,0.2278234490633436,0.5130983237263064,-0.5732416767501028,-0.4097363794417656,-0.2057363383901556,0.2211234224377595,-0.7362411550815983,-0.235198579178702,0.1526389209589341,-0.6860584753114592,-0.2681639905031779,-0.7648677756458929,-0.7649015650388291,-0.0155703024488161,-0.7398787745829289,0.6936754409874979,0.9490865583577232,-0.0144046275599469,-0.6862595428520087,0.8117930105095916,-0.3694659567364852,-0.6792877678330055,-0.4863263023521939,-0.4459890134419865
20,4,-0.7941949470364098,-0.7946341660857396,-0.7464020493152949,-0.1396435112604857,-0.1341023055592572,0.8768280242220974,0.1384195737130563,0.5171811977089684,-0.5861739130166437,-0.4093240760254011,-0.2105241821319788,0.2418790638297693,-0.7917235021847112,-0.2351241657233903,0.1408591940514524,-0.7356787872458097,-0.2694937719979279,-0.7937800440609984,-0.7942989327068345,-0.0053059757477559,-0.767080562461723,0.6936754409874979,0.95121090144221,0.0035111589005678,-0.7347678531586118,0.876436895395711,-0.3766526594601272,-0.7463205800989224,-0.499744266406847,-0.4473040080974187
20,5,-0.721149063720168,-0.7215312150541588,-0.6372564557438669,-0.1294723475587812,-0.134097697941352,0.9089142127332184,0.1962050053419033,0.5212640716916301,-0.5678532449723783,-0.4035518281962977,-0.2182110872220617,0.2206818130464402,-0.7052690817991375,-0.235198579178702,0.1353199177080531,-0.7396798491152464,-0.2659200712583721,-0.7533028682798492,-0.7528048221319638,-0.0437521818999724,-0.7262778806435338,0.6936754409874979,0.9448378721887496,-0.1823123834230477,-0.7393013401031536,0.8305605899926577,-0.3487043710904086,-0.6371219665689607,-0.4856010069978884,-0.4525639867191475
21,1,1.004738963653823,1.0042185740316545,0.6955807965885623,-1.2549116111523932,-0.1341097046994807,0.6259723685896944,-1.0140181853753394,-1.0399452817985753,1.172250990447716,1.2258712732762933,-0.3562679026399503,-1.9303975320701343,1.0224266967179838,-0.2367757390416538,-0.7582565091309182,1.3439445669271828,-0.1192848569660899,1.1630022822733852,1.163136661969779,-0.4932216458621856,1.1914481648113897,-1.6435916770367556,-1.378131290697569,-0.1978079677382045,1.3438359109140223,-1.3131140442954368,1.6899236348493487,0.6959660580096805,1.2536572526268617,0.9163454495859414
21,2,1.053436219197985,1.054028086683489,0.7455952098800753,-1.2490246648886796,-0.1341097046648318,0.6259723685896944,-1.0140181853753394,-1.031779533833252,1.269601991231954,1.1970100341307768,-0.2908193964443873,-1.923773391200344,1.0897185393892297,-0.2367757309912782,-0.7691948269735795,1.357698217103371,-0.1244034713898605,1.184975606268866,1.184773854942814,-0.4981737333056796,1.2186499526901835,-1.652972545061479,-1.420314674803807,-0.2065525499125148,1.3578897204421037,-1.398610795273853,1.7122822655451233,0.7467812544048127,1.292097906405056,0.9229204228631056
21,3,0.6531161331805336,0.6535731739559693,0.3953239099798888,-1.1911723186217114,-0.1341097045506941,0.6259723685896944,-1.0140181853753394,-1.0235729571281018,1.4186819370823545,1.2147390810344516,-0.2463671224377366,-1.98074100268054,0.6819567112820126,-0.2367757225149568,-0.7440226724510444,0.9312993378748544,-0.1505674444645745,0.8015989270845585,0.8017864097028058,-0.4909706970242338,0.8372582184729359,-1.499380705877028,-1.2720658752649778,-0.3235457172170494,0.9312885989606752,-1.4090372283200012,1.6484004635571952,0.3953995772044387,1.4041560386452667,0.8072008931850556
21,4,0.8035047164786815,0.8030582493832689,0.496204770860896,-1.2378055631086176,-0.1341097039820439,0.6259723685896944,-1.0140181853753394,-1.031779533833252,0.9929958266420544,1.1619642437397926,-0.3885529040182983,-1.9030177498083345,0.8192699498454402,-0.2367757309912782,-0.7182194611298939,1.093592409953872,-0.126735810660757,0.9507862321065064,0.9504165791547088,-0.4690014363658244,0.9897015713770072,-1.522117386004747,-1.222750767946534,-0.3901315580191996,1.093587431575289,-1.156717548603212,1.6340270581099114,0.4959487956033153,1.1419617680638046,0.8887305618218619
21,5,0.7562397331564067,0.7565279100955731,0.3614981483500242,-1.198893156522551,-0.1341097046383355,0.6259723685896944,-1.0140181853753394,-1.031779533833252,1.2911557183428557,1.1978346409635057,-0.2837474437615112,-2.0218106760732404,0.7773239585114602,-0.2367757136552842,-0.789458761951331,1.2147674265710908,-0.1411719464165898,0.9652423663140592,0.9654804476802398,-0.4963729742353182,0.9953686105184218,-1.583490522573275,-1.2892123587326212,-0.3243922693292789,1.2146315329945676,-1.369416782744638,1.7673803197597115,0.3618831710714815,1.3660780325442246,0.9452753320054532
22,1,0.4282493943442537,0.4281017364355189,0.1569247134046708,-1.629487830748805,-0.1341097046994807,0.6172215899048424,-0.9595036272349244,-1.0971463462956668,0.7192634923336089,0.5212447347093251,-0.1520597782754055,-1.377502574138303,0.4086671581817388,-0.2367758537488577,-0.4738602452217162,0.6450805191433807,0.0858433375782437,0.5309800947191653,0.5314127937127501,-0.3493409961403071,0.5040363169577202,-1.1832931527727957,-1.2426285496656606,-0.1805399776766131,0.645225572760058,-0.9419330278525564,0.9329242812924,0.1564600367081882,0.773874375753729,0.3535277370608903
22,2,0.548560260982772,0.5485830888317274,0.2941022353796891,-1.5367144891059843,-0.1341097046179538,0.6084708112199914,-0.8221269407210761,-1.1135186709661404,0.5109107969282299,0.5484567601893836,-0.2849773485759243,-1.337316119528242,0.5546146977501688,-0.2367758563045325,-0.4512123178936411,0.8848941649427297,-0.0013798851671858,0.6766979275313009,0.676756300940901,-0.350331413629006,0.731284586528471,-1.2080968038212163,-1.1893682337617415,-0.2419330745144593,0.8845936834318899,-0.810559971471088,0.87063952435417,0.2948503588055646,0.6110455687121286,0.3048729348098924
22,3,1.0512878108651549,1.0515969753962826,0.7016302401042311,-1.5510619942670254,-0.134109704538465,0.6318062210462613,-1.0401851732827387,-1.1135186709661404,0.7781770131034055,0.620609858053175,-0.2022223246346891,-1.399141434312951,1.1114992599889455,-0.2367758563045325,-0.446865037725404,1.4470433575985546,0.0178100453772085,1.2046359487911389,1.2045851244582089,-0.405524679135584,1.2792872715033263,-1.43625859391406,-1.4458067918176485,-0.3413745062272955,1.4467460645551316,-1.112926529809389,1.1149874169579934,0.7024531043579967,0.7883802828398403,0.3758826462032409
22,4,0.6051350137473137,0.6047813357964535,0.3855255155531019,-1.5202711077882285,-0.1341097043387241,0.6230554423614102,-0.8908152839779954,-1.1135186709661404,0.5497075057278523,0.5987577769858545,-0.2993848049733369,-1.2927135710049875,0.6153890357918318,-0.236775857518478,-0.4537365450881015,0.7755079913336717,-0.0065207786526485,0.6749631914263934,0.6749303774832609,-0.3512317931641866,0.7097498377910929,-1.156740526329935,-1.1917960544297266,-0.3226422821565674,0.7753366480684211,-0.841839270609533,0.886609974851152,0.385669007681968,0.6788606843396997,0.3850876087912665
22,5,0.5664636637563624,0.5663358549755141,0.2064279061173948,-1.54278636561882,-0.134109704691328,0.6259723685896944,-1.0140181853753394,-1.1053120942609902,0.9003148000651794,0.6061792384804168,-0.1330841039958865,-1.5166095324039,0.5924385066688573,-0.2367758482967515,-0.5152295242420392,0.8945395819494069,0.0117821667481272,0.6957800246852701,0.6962023857647678,-0.4079557038805718,0.7414852569830186,-1.3678895557677724,-1.2981649474458157,-0.2919104328491699,0.8945673547098828,-1.1859115611324271,1.204421939741095,0.2061940587119324,0.8046994283117158,0.3771976408586732
23,1,2.2078476300390126,2.2079578860296247,2.2268568369208785,-0.3501865998857706,-0.1341097048849544,0.6259723685896944,-1.0140181853753394,-1.0235729571281018,1.744502445242145,2.718821943932228,-0.6335235879462537,-1.7396222750201735,2.1892828460843594,-0.2367755175072434,-0.8173654959345318,2.06417142719244,-0.2921968320829026,2.1385022185990654,2.13840802878179,-0.4896201277214627,2.1236761035741987,-2.4835768596573087,-1.8479145899526503,-0.3032023672884616,2.064206986401791,-1.5299838516553217,1.8440384821452247,2.2269089962119155,2.1203852010220143,2.695533218385929
23,2,2.1584342383839057,2.1586006731521543,2.222681868860769,-0.3485376384977671,-0.1341097049297942,0.6259723685896944,-1.0140181853753394,-1.0235729571281018,1.7786291798344052,2.726243405426789,-0.6281207917972241,-1.7656772291080158,2.148840894280283,-0.2367755175072434,-0.8173654959345318,2.0704588101301264,-0.2921745530212105,2.13098502881114,2.131378223469876,-0.4896201277214627,2.1202758800893498,-2.4823048775522616,-1.849735455453639,-0.1788846838824632,2.0705538681241493,-1.5299838516553217,1.8440384821452247,2.222584298646373,2.1153081335418755,2.700793197007658
23,3,2.169176280048058,2.168777418075344,2.212713067574386,-0.3434828783551018,-0.1341097048768017,0.6259723685896944,-1.0140181853753394,-1.0235729571281018,1.7585123678642305,2.7513939138250247,-0.6334357376023672,-1.738739056237535,2.155302693742092,-0.2367755175072434,-0.8173654959345318,2.049560406615659,-0.2916008671826377,2.142549936177181,2.142744596993685,-0.4896201277214627,2.11970917617521,-2.4872338082093197,-1.8489767614948935,-0.2917381109765224,2.0496998281792544,-1.5195574186091734,1.8440384821452247,2.212853729123902,2.132715222045209,2.6692333252772853
23,4,2.147692196719752,2.147745478567418,2.2052151657521493,-0.3526523365407293,-0.1341097048951453,0.6259723685896944,-1.0140181853753394,-1.0235729571281018,1.7520462497309608,2.739437114750454,-0.6312394790052005,-1.761702744586141,2.135026012672279,-0.2367755082429223,-0.8173654959345318,2.0684940029620997,-0.2924001285208434,2.0991815335545216,2.0991050263560878,-0.4896201277214627,2.082306717841868,-2.487074810446189,-1.849280239078392,-0.3167445242395094,2.068287124651877,-1.5049604123445657,1.8440384821452247,2.2052855083842027,2.127275506887918,2.71788812752828
23,5,2.147692196719752,2.1479716284546004,2.2057263863309378,-0.349508522305657,-0.1341097048523437,0.6259723685896944,-1.0140181853753394,-1.0235729571281018,1.7542016224420507,2.7382002045013607,-0.635017043792327,-1.7555202131076708,2.1418220431407327,-0.2367755175072434,-0.8173654959345318,2.1013241445514934,-0.2921731605798547,2.136189237125857,2.136216920632622,-0.4896201277214627,2.1112086174630864,-2.485961826104272,-1.8491285002866429,-0.350393130369952,2.101381579347038,-1.5424955713107,1.8440384821452247,2.206366682775588,2.1105937137388886,2.682383271831607
24,1,-0.9660676136628654,-0.9656600182671238,-1.2145948960561184,-0.393629797575324,-0.1341096033554114,0.5763846227088647,-0.7261813183939395,-0.6598501283826784,0.5195322877725899,-0.0815428600156061,0.3315124396487224,-1.0705840471713517,-0.9996151883180632,-0.2367727089910187,-0.3740831536184632,-0.7576489037610191,-0.2887129438107932,-0.8446656364715848,-0.8449683086563468,-0.3360153790196324,-0.8906220157445758,0.3173277356566535,0.4123864519413075,-0.4571393364551526,-0.7569819391868675,-0.6479076159511736,0.6494487849709687,-1.214469091568955,0.8043367806345627,0.3535277370608903
24,2,-0.9438673942236158,-0.9442888539284252,-1.171822774297448,-0.4016896742662202,-0.1341096006650232,0.564716917795735,-0.7654318002550397,-0.6639534167352535,0.5827565539645675,-0.103807244499291,0.3714404209452103,-1.093547735519958,-0.969088756377796,-0.2367726352172062,-0.3996058952513402,-0.7657939225666575,-0.2886983231765578,-0.8267400300542197,-0.8263438893884179,-0.3411475423701629,-0.8724874904920464,0.3079468676319303,0.3991851770591396,-0.4578758033322344,-0.7665022617704063,-0.631225323077337,0.7093379743346514,-1.1712221159135248,0.8587339322074803,0.3561577263717547
24,3,-0.963919205330035,-0.96407696905685,-1.2071821976636792,-0.3996708523799728,-0.1341095950315134,0.541381507969465,-0.7098269509518188,-0.6557468400301033,0.5378529558168567,-0.1124656162429453,0.3636656655112409,-1.0608686405623249,-0.998891021136998,-0.2367727827648311,-0.3919630962458909,-0.822737606672744,-0.2888737707873834,-0.8516045808912108,-0.8513133926716463,-0.3370958344618495,-0.9183905075375112,0.3128757982889884,0.4032821244363641,-0.457878480176858,-0.8227174998827314,-0.6207988900311887,0.6750015057661403,-1.2069008708292557,0.8050620759888686,0.327227843952243
24,4,-1.0047389636538184,-1.0049535611649956,-1.2144244891965217,-0.4015201548711918,-0.1341095994360049,0.5588830653391673,-0.7523483063013412,-0.6639534167352535,0.5414452436686727,-0.0844289839301577,0.31921339150459,-1.0741169223019067,-1.0380517540822674,-0.2367726352172062,-0.374433740728805,-0.8303467689780116,-0.2890861180941367,-0.863747733625554,-0.8636840240971578,-0.3433984912081146,-0.9268910662496332,0.3176457311829153,0.4372716137881529,-0.4576449254834445,-0.8308777763829075,-0.6041165971573509,0.6494487849709687,-1.214469091568955,0.8017982468944926,0.3403777905065652
24,5,-0.9646353414409784,-0.96407696905685,-1.1857109333545457,-0.4074841554053731,-0.1341096040993445,0.564716917795735,-0.7381745211848322,-0.6639534167352535,0.576290435831297,-0.0934996590901771,0.3682778085652904,-1.0873652040414865,-0.9976655074459652,-0.2367726352172062,-0.3761165588584451,-0.8356338864483388,-0.2894203040195189,-0.8620129975206491,-0.8618581006395175,-0.3352050374379701,-0.9025227979415478,0.3106498296051557,0.4192146975700153,-0.4572370412839158,-0.8349579146329952,-0.6541634757788631,0.6694118480921963,-1.186358557392926,0.8536568647273415,0.3324878225739719
