f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.max,ic.eps.s,ela_level.qda_mda_10,ic.eps.ratio,ela_level.lda_mda_25,ela_meta.lin_simple.coef.min,disp.ratio_median_10,pca.expl_var_PC1.cov_init,ela_level.lda_qda_25,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_50,disp.diff_median_05,ela_meta.lin_simple.intercept,ela_level.lda_mda_50,disp.ratio_mean_05,disp.diff_median_25,disp.ratio_median_05,nbc.nb_fitness.cor,ela_level.lda_qda_10,ela_level.mmce_qda_25,ela_meta.lin_simple.adj_r2,disp.diff_median_02,ic.h.max,ela_level.mmce_mda_25,ela_level.lda_qda_50,disp.diff_mean_10,disp.diff_mean_25
20,3,-0.2251387412259881,-0.1674509936412416,0.614893088129523,-0.7849549401502436,0.7085928181662523,0.0934353284065457,-0.1340887796164779,-0.6801236556773854,0.4416545473180049,0.2015955919076459,0.586637618287956,0.2990150391499479,0.8529153725746579,-0.4336569106179429,-0.6804415725981269,-0.1794402461285031,-0.1500129874725979,-0.7054699142152194,-0.6307180827564131,-0.6808732602747983,0.2034189473908297,0.5772134509083201,-0.399183680404593,0.8839527684416056,-0.6242568202950377,0.2454624221750265,-0.291841984581505,-0.2130431018418479,-0.6981562400642484,-0.6363747798439258
20,4,-0.2250644133986191,-0.1674507560556545,0.6191802110129409,-0.7908277762442167,0.7177085351139478,0.1063920049321782,-0.1340886527975138,-0.73370759523262,0.4416545473180049,0.1894231549191197,0.6055235212002379,0.3344697676040968,0.9189130132941544,-0.4332391083934778,-0.7076785854685694,-0.1794404274038468,-0.1420591534570744,-0.7342588825603747,-0.6975339571849095,-0.7079824668293064,0.224005365355319,0.5684863664715489,-0.4065053609096306,0.9063316714386022,-0.6736555891311573,0.2442134429904716,-0.2746058806319462,-0.217862168238049,-0.7377186230244254,-0.702875299235682
20,5,-0.2251387412259881,-0.1674515328339641,0.6234673338963583,-0.7926823560633659,0.7177085351139478,0.0578612954896779,-0.1340840451878856,-0.6491013748822501,0.4416545473180049,0.1836992113352292,0.5887182686088007,-0.0332686650900002,0.8720759779448334,-0.427389877250965,-0.6669565809318779,-0.1794398417123904,-0.1517420818237987,-0.6939543268771557,-0.5887777498877003,-0.6673186569975462,0.2029809384979683,0.5519720374604278,-0.3780321589455963,0.8821018817275682,-0.6776387871942572,0.2704420058661272,-0.2432675098145662,-0.2255992014429589,-0.664849447572133,-0.5939944999250422
21,1,-0.2267140862430382,-0.1675145046993606,-1.0158427142648574,1.46217760738578,-1.0707495514391694,-0.5095047502643313,-0.1340960519244456,1.0740453129202807,-2.5105573263827217,-0.7396670802229759,-1.4066253890811782,-0.0639338963006466,-1.316490946559764,1.2237645138354831,1.2438622876832597,-0.1796149730236466,-0.2346588063267649,1.214178495039779,0.7393044911351248,1.2438804050952192,-1.9305603786302536,-1.1969356836685283,1.6988845443166736,-1.1984630472788955,1.3966827327017282,0.5314786554381282,1.3314856237587749,-0.3645563178031396,1.0553815744740866,0.7269283328974073
21,2,-0.2267140782019262,-0.1675145047116931,-1.0072684684980222,1.4581593511109574,-1.0707495514391694,-0.5157557784126627,-0.1340960518897967,1.141025237364324,-2.4577610017876634,-0.7509700574266072,-1.383098035453166,-0.0812391252459939,-1.403778148801679,1.1945183581229195,1.2715888547066023,-0.1796150423736338,-0.2273434071486078,1.2360581109820976,0.7891404737139396,1.2709896116497277,-1.9239902452373316,-1.195190266781174,1.7216631058879008,-1.2373316682736788,1.410374976043633,0.5689480309747806,1.341670594274423,-0.2986810065156214,1.1050318015224,0.7776317940428457
21,3,-0.2267140697353585,-0.1675145050886063,-0.9986513515023528,1.4618685107492555,-1.05247253895904,-0.5066633738332716,-0.1340960517756592,0.7356204315188013,-2.393487215324115,-0.7249587188618398,-1.4559207966827272,-0.3127646006648328,-1.414422929562888,1.2124838537749232,0.891027258211248,-0.179615644885831,-0.2196821891002106,0.8543163907253297,0.4401187967437398,0.890895944750072,-1.9804933924164607,-1.1968014208310396,1.6565815013986795,-1.256345322699698,0.985879868176156,0.5914296562967715,1.3291352459474717,-0.2539388487820857,0.705857501654972,0.4199897925630453
21,4,-0.2267140782019262,-0.1675145044545083,-1.0072684684980222,1.4427045192847112,-1.0707495514391694,-0.4789315398661286,-0.13409605120701,0.8724004877518997,-2.4325105856769835,-0.6982952854584015,-1.3690136332812948,-0.4445357015168343,-1.156819235141627,1.159005169043378,1.0424775111493478,-0.1796150929069727,-0.2479595321052324,1.0028674673863347,0.5406397564938532,1.0428204564826242,-1.9034038272728424,-1.1884771249067347,1.641938140388605,-1.094308604007161,1.1474483396106356,0.5064990717470275,1.3314856237587749,-0.3970518572637608,0.8548645394707958,0.5247090012604079
21,5,-0.2267140608858807,-0.1675145052170703,-1.0072684684980222,1.438995359646413,-1.061633834491474,-0.513482677267815,-0.1340960518633005,0.8293923257404618,-2.443362004170829,-0.7719095472461553,-1.5119383053208515,-0.3144398983319226,-1.3739727626702936,1.1953539625718497,1.0487082003680763,-0.1796142007642417,-0.2326104945568809,1.0172619515589123,0.4064137114221225,1.048468207848146,-2.021228219452578,-1.1868659708568692,1.777795989759854,-1.2575231596995402,1.2680823380930824,0.6201561775415368,1.3385367571926852,-0.2915629359671045,0.808482999333722,0.4011352391722791
22,1,-0.2267142008182479,-0.1675145047170886,-1.0759053058615378,1.202845529341389,-1.2349691922519035,-0.3278839687909924,-0.1340960519244456,0.4620603190526061,-2.88180104754718,-0.4457896729285564,-1.0293874809095829,-0.0297611347569664,-0.9375367514607188,0.5097405122244659,0.5587089982380505,-0.1796166619183974,-0.2188841455535025,0.5848516470146705,0.2025701097666982,0.5588081644573589,-1.3821732447676929,-1.0607931664548975,0.9276675311194033,-1.0054660417333707,0.7009389495908487,-1.1758758898486,0.9076341584537114,-0.1590165042624204,0.4811070981718005,0.2399373007232977
22,2,-0.2267142033709819,-0.167514504605325,-1.0930966686240422,1.1128984081126434,-1.2441304877843378,-0.3291341744206588,-0.1340960518429188,0.6080060491569935,-2.9579696581289827,-0.422386713718473,-0.9991380262449956,-0.1512559729624983,-0.8034125138694842,0.5373154590391687,0.7856841054917413,-0.1796134031098642,-0.2298971464980735,0.729948047474257,0.3392582391566329,0.7852829942148043,-1.3423144355172998,-1.01500953887122,0.8642129667424123,-0.8863362423207887,0.9396818834978842,-1.4081860181758383,0.8480912539006896,-0.2928008612798899,0.6012031638244179,0.3607932893496943
22,3,-0.2267142033709819,-0.1675145050675383,-1.0930966686240422,1.261882986917645,-1.2441304877843378,-0.3988047245102438,-0.1340960517634302,1.1635868961244216,-2.97779436499274,-0.4178945048298504,-1.071480637400516,-0.3480471641413361,-1.112111155944549,0.6104308483205778,1.3317595105903255,-0.1796151124351126,-0.2078179417058176,1.255634609456804,0.7453323527417619,1.3314205512608162,-1.4036356805179049,-1.110873204838215,1.1131501039136815,-1.081857184294546,1.4993212113633854,-1.264553411952009,1.2868284453440066,-0.2095061723767462,1.102608464674412,0.7257393070078995
22,4,-0.2267142045835305,-0.1675145043959288,-1.0930966686240422,0.9889506568661584,-1.2349691922519035,-0.3302707249930826,-0.1340960515636896,0.6679354552385052,-2.925832764897208,-0.4249950930731573,-0.8941452100546833,-0.3109767335892822,-0.8353468561531117,0.5882873304239217,0.7632981292273087,-0.1796145474541398,-0.2313070234305911,0.7282207093735465,0.4303553589301732,0.7638215390258193,-1.2980755373382913,-0.9486836971517588,0.8804833678647176,-0.8716974110370392,0.8307840935942132,-1.3007738083041036,0.8841303803406765,-0.3073022720868067,0.6572216946825604,0.432729355664914
22,5,-0.2267141953724154,-0.1675145051142991,-1.084479551628373,1.346266368688943,-1.2167377583565129,-0.4018734110557883,-0.1340960519162929,0.6460788483146604,-2.9675689898735387,-0.4885381123525475,-1.191038005836741,-0.2501594552359717,-1.186624621273013,0.595807770464296,0.7957867230106799,-0.1796149487356652,-0.1797800117648081,0.7489487665820591,0.2518966955900225,0.7954489466727447,-1.5201460460190566,-1.1477954851476315,1.2042643501985928,-1.1141635705759243,0.949284235971428,-1.1721289522949354,1.2382539705770697,-0.1399170851508715,0.6188991584818191,0.269068435016238
23,1,-0.2267138649635486,-0.1675145058226493,-0.9986513515023528,1.438995359646413,-0.9429927784172172,-0.5049585479746357,-0.134096052109919,2.23879094641037,-2.2805907267631413,-0.8007466301118307,-1.7622565439209257,-0.2725058071613805,-1.537902386392914,2.736626368623952,2.173258594502636,-0.1796151308374437,-0.2894843979856079,2.185518287005339,2.265117572747489,2.1729355047236463,-1.741340536914099,-1.1868659708568692,1.85589391514692,-1.331222103403934,2.113693948328086,1.538155878189485,1.3228675717839953,-0.6436200525996587,2.2552714542534757,2.258988191528164
23,2,-0.2267138649635486,-0.1675145058511683,-0.9986513515023528,1.438995359646413,-0.9429927784172172,-0.5049585479746357,-0.1340960521547587,2.1978979399076923,-2.282468856887076,-0.8007466301118307,-1.7622565439209257,-0.0264853649707633,-1.537902386392914,2.744146808664325,2.169520180971398,-0.1796151419849063,-0.2861060136378771,2.1780331552356005,2.260957499244317,2.169546853904333,-1.7671830615929258,-1.1868659708568692,1.85589391514692,-1.332231677975227,2.1199532595701,1.5681313786188054,1.3228675717839953,-0.6381820235470649,2.2060720805722296,2.249475984412102
23,3,-0.2267138649635486,-0.1675145058575915,-0.9986513515023528,1.438995359646413,-0.9338770614695217,-0.5049585479746357,-0.1340960521017663,2.2042434064339718,-2.2745389741415742,-0.8007466301118307,-1.7648173443158115,-0.2498184361456351,-1.5272576056317049,2.7696327443567017,2.168808102203544,-0.1796153548048921,-0.2912666952399225,2.189548742573662,2.2510242625122534,2.1689820787677823,-1.740464519128376,-1.1868659708568692,1.85589391514692,-1.3318951531181291,2.0991481625440884,1.5656334202496955,1.3228675717839953,-0.6435316293630311,2.216216281331249,2.2362268387861586
23,4,-0.2267138557098879,-0.1675145058419189,-0.9986513515023528,1.438995359646413,-0.9384349199433694,-0.5049585479746357,-0.1340960521201098,2.183796903182631,-2.2820514946373125,-0.8007466301118307,-1.762896744019647,-0.299305272450892,-1.5123549125660118,2.757516479847212,2.131512976737153,-0.1796155055680466,-0.2877021007312932,2.146365290055928,2.243553110098394,2.1317069197553336,-1.763240981557172,-1.1868659708568692,1.85589391514692,-1.332231677975227,2.1179972248069707,1.5956089206790187,1.3228675717839953,-0.6413210484473425,2.1952515997626083,2.2309611527040527
23,5,-0.2267138649635486,-0.1675145058254755,-0.9986513515023528,1.438995359646413,-0.9338770614695217,-0.5049585479746357,-0.1340960520773083,2.1908474215451608,-2.2741216118918097,-0.8007466301118307,-1.7636969941430487,-0.3658947127662669,-1.5506761233063653,2.756263073173816,2.160218652066296,-0.1796152144171821,-0.2877287021828501,2.183215169537727,2.244062506853884,2.160510451719498,-1.757108857057112,-1.1868659708568692,1.85589391514692,-1.3318951531181291,2.15068078748544,1.6080987125245676,1.3228675717839953,-0.6451232476223269,2.195477026446142,2.2350378128966506
24,1,-0.2267110596790977,-0.1675144805283555,-0.6167330094330974,0.7463097971941118,-0.5323753085082736,-0.3110630203191186,-0.1340959505805583,-0.9416978869272796,0.3936578885952252,-0.342686233436456,-0.7717069411742121,-0.5771418025104171,-0.6373539339946211,-0.1010863399436482,-0.8308237073844447,-0.1796144235653945,-0.2683628454494016,-0.7849274668478486,-1.164056485754904,-0.8311034465976941,-1.077757064228971,-0.8062308265761542,0.6388679111984841,-0.7576154844809226,-0.695527614209785,1.0548009337666877,0.7211708520903011,0.3277092017538786,-0.9081975524468406,-1.171011778019026
24,2,-0.2267109859901772,-0.1675144824309066,-0.621041567930932,0.7849468767597249,-0.5323753085082736,-0.3175413585819354,-0.134095947890175,-0.9113806579683972,0.3932405263454615,-0.3690598469115962,-0.81139934729494,-0.5785992452634864,-0.6203222847766872,-0.1236476600647695,-0.8135557972639673,-0.1796144387329395,-0.2710761935082089,-0.7670783064738527,-1.1214369572122038,-0.813030642228022,-1.1005335266577674,-0.8313379771865576,0.699881915407129,-0.797157155189901,-0.7036362674096662,1.0910213301187852,0.7666114897755018,0.3678975628010961,-0.8868947308528992,-1.1214973427630943
24,3,-0.2267111333680183,-0.1675144813800715,-0.6124244509352628,0.7419824442827629,-0.5323753085082736,-0.3124268810060276,-0.1340959422566753,-0.9416978869272796,0.3944926130947517,-0.3611622538654692,-0.7811498926303531,-0.5786045426474139,-0.609677504015478,-0.1324215067785379,-0.858238739946851,-0.1796145681313053,-0.2684692512556292,-0.7918368192506866,-1.1566702328002925,-0.8587774282887544,-1.0681208685860175,-0.8038140955013557,0.6649005529941728,-0.7873979343340681,-0.7603257112719948,1.0572988921357975,0.7548596007189842,0.3600721063595589,-0.9066195656621044,-1.1517325725248635
24,4,-0.2267109859901772,-0.1675144809528004,-0.621041567930932,0.6928360790753038,-0.5323753085082736,-0.3203827350129951,-0.1340959466611589,-0.9797706860849448,0.3944926130947517,-0.343048508346829,-0.7825903428524762,-0.5781423458997346,-0.592645854797543,-0.1040109555149045,-0.8662941310082072,-0.1796142723879228,-0.2689480773836541,-0.8039281859556507,-1.1638866868364068,-0.8672490553370369,-1.0812611353718629,-0.7768272651661096,0.6388679111984841,-0.7599711584806064,-0.7679009004455682,1.1022621427797794,0.7775799195615848,0.3153299486260231,-0.9473654387108336,-1.1731350385360038
24,5,-0.2267109859901772,-0.1675144809325031,-0.621041567930932,0.7203456797260203,-0.5323753085082736,-0.3100401248039375,-0.1340959513244901,-0.9402877832547736,0.3936578885952252,-0.3447874279166182,-0.8144402977638668,-0.577335157023773,-0.6437408024513471,-0.1132026044531387,-0.8432405808989107,-0.1796148076696186,-0.2688682730289833,-0.8022008478549429,-1.1352755690696938,-0.842963724465291,-1.094401402157706,-0.7815264644782175,0.6592059126013657,-0.7860518349056773,-0.7731644121718075,1.064792767243127,0.7556430599894186,0.3647143262825046,-0.9066195656621044,-1.1431546000362718
